"month","division","line","day_type","reporting_category","delays"
"2024-01-01","A DIVISION","1","1","Police & Medical","711"
"2024-01-01","A DIVISION","1","1","External Factors","10"
"2024-01-01","A DIVISION","1","1","Operating Conditions","337"
"2024-01-01","A DIVISION","1","1","Planned ROW Work","444"
"2024-01-01","A DIVISION","1","1","Crew Availability","94"
"2024-01-01","A DIVISION","1","1","Infrastructure & Equipment","1,037"
"2024-01-01","A DIVISION","1","2","Crew Availability","36"
"2024-01-01","A DIVISION","1","2","Police & Medical","50"
"2024-01-01","A DIVISION","1","2","Planned ROW Work","77"
"2024-01-01","A DIVISION","1","2","Operating Conditions","11"
"2024-01-01","A DIVISION","1","2","Infrastructure & Equipment","180"
"2024-01-01","A DIVISION","2","1","Crew Availability","52"
"2024-01-01","A DIVISION","2","1","Planned ROW Work","379"
"2024-01-01","A DIVISION","2","1","Police & Medical","604"
"2024-01-01","A DIVISION","2","1","Infrastructure & Equipment","728"
"2024-01-01","A DIVISION","2","1","Operating Conditions","289"
"2024-01-01","A DIVISION","2","1","External Factors","34"
"2024-01-01","A DIVISION","2","2","Infrastructure & Equipment","165"
"2024-01-01","A DIVISION","2","2","External Factors","12"
"2024-01-01","A DIVISION","2","2","Crew Availability","30"
"2024-01-01","A DIVISION","2","2","Operating Conditions","203"
"2024-01-01","A DIVISION","2","2","Police & Medical","94"
"2024-01-01","A DIVISION","2","2","Planned ROW Work","209"
"2024-01-01","A DIVISION","3","1","Operating Conditions","143"
"2024-01-01","A DIVISION","3","1","Crew Availability","31"
"2024-01-01","A DIVISION","3","1","Police & Medical","452"
"2024-01-01","A DIVISION","3","1","Planned ROW Work","51"
"2024-01-01","A DIVISION","3","1","External Factors","33"
"2024-01-01","A DIVISION","3","1","Infrastructure & Equipment","472"
"2024-01-01","A DIVISION","3","2","Infrastructure & Equipment","191"
"2024-01-01","A DIVISION","3","2","Crew Availability","22"
"2024-01-01","A DIVISION","3","2","Police & Medical","81"
"2024-01-01","A DIVISION","3","2","Planned ROW Work","116"
"2024-01-01","A DIVISION","3","2","Operating Conditions","104"
"2024-01-01","A DIVISION","4","1","Crew Availability","55"
"2024-01-01","A DIVISION","4","1","Planned ROW Work","149"
"2024-01-01","A DIVISION","4","1","Infrastructure & Equipment","774"
"2024-01-01","A DIVISION","4","1","Operating Conditions","216"
"2024-01-01","A DIVISION","4","1","Police & Medical","571"
"2024-01-01","A DIVISION","4","1","External Factors","18"
"2024-01-01","A DIVISION","4","2","Crew Availability","24"
"2024-01-01","A DIVISION","4","2","Police & Medical","115"
"2024-01-01","A DIVISION","4","2","External Factors","6"
"2024-01-01","A DIVISION","4","2","Infrastructure & Equipment","118"
"2024-01-01","A DIVISION","4","2","Planned ROW Work","88"
"2024-01-01","A DIVISION","4","2","Operating Conditions","221"
"2024-01-01","A DIVISION","5","1","Infrastructure & Equipment","716"
"2024-01-01","A DIVISION","5","1","External Factors","18"
"2024-01-01","A DIVISION","5","1","Police & Medical","570"
"2024-01-01","A DIVISION","5","1","Planned ROW Work","114"
"2024-01-01","A DIVISION","5","1","Crew Availability","33"
"2024-01-01","A DIVISION","5","1","Operating Conditions","232"
"2024-01-01","A DIVISION","5","2","Planned ROW Work","26"
"2024-01-01","A DIVISION","5","2","Operating Conditions","51"
"2024-01-01","A DIVISION","5","2","External Factors","2"
"2024-01-01","A DIVISION","5","2","Infrastructure & Equipment","39"
"2024-01-01","A DIVISION","5","2","Police & Medical","33"
"2024-01-01","A DIVISION","5","2","Crew Availability","9"
"2024-01-01","A DIVISION","6","1","Planned ROW Work","266"
"2024-01-01","A DIVISION","6","1","Infrastructure & Equipment","841"
"2024-01-01","A DIVISION","6","1","External Factors","28"
"2024-01-01","A DIVISION","6","1","Police & Medical","989"
"2024-01-01","A DIVISION","6","1","Operating Conditions","696"
"2024-01-01","A DIVISION","6","1","Crew Availability","69"
"2024-01-01","A DIVISION","6","2","Operating Conditions","212"
"2024-01-01","A DIVISION","6","2","Crew Availability","28"
"2024-01-01","A DIVISION","6","2","Planned ROW Work","91"
"2024-01-01","A DIVISION","6","2","External Factors","21"
"2024-01-01","A DIVISION","6","2","Police & Medical","185"
"2024-01-01","A DIVISION","6","2","Infrastructure & Equipment","111"
"2024-01-01","A DIVISION","7","1","Police & Medical","422"
"2024-01-01","A DIVISION","7","1","Infrastructure & Equipment","970"
"2024-01-01","A DIVISION","7","1","Crew Availability","116"
"2024-01-01","A DIVISION","7","1","Operating Conditions","51"
"2024-01-01","A DIVISION","7","1","External Factors","53"
"2024-01-01","A DIVISION","7","1","Planned ROW Work","351"
"2024-01-01","A DIVISION","7","2","Police & Medical","56"
"2024-01-01","A DIVISION","7","2","Operating Conditions","7"
"2024-01-01","A DIVISION","7","2","Crew Availability","14"
"2024-01-01","A DIVISION","7","2","External Factors","2"
"2024-01-01","A DIVISION","7","2","Infrastructure & Equipment","5"
"2024-01-01","A DIVISION","7","2","Planned ROW Work","16"
"2024-01-01","A DIVISION","S 42nd","1","Infrastructure & Equipment","61"
"2024-01-01","A DIVISION","S 42nd","1","Police & Medical","12"
"2024-01-01","A DIVISION","S 42nd","1","Operating Conditions","1"
"2024-01-01","A DIVISION","S 42nd","2","Police & Medical","6"
"2024-01-01","A DIVISION","S 42nd","2","Crew Availability","3"
"2024-01-01","B DIVISION","A","1","Operating Conditions","221"
"2024-01-01","B DIVISION","A","1","Police & Medical","448"
"2024-01-01","B DIVISION","A","1","External Factors","155"
"2024-01-01","B DIVISION","A","1","Crew Availability","329"
"2024-01-01","B DIVISION","A","1","Planned ROW Work","554"
"2024-01-01","B DIVISION","A","1","Infrastructure & Equipment","499"
"2024-01-01","B DIVISION","A","2","Operating Conditions","84"
"2024-01-01","B DIVISION","A","2","Police & Medical","144"
"2024-01-01","B DIVISION","A","2","Planned ROW Work","294"
"2024-01-01","B DIVISION","A","2","Infrastructure & Equipment","132"
"2024-01-01","B DIVISION","A","2","Crew Availability","77"
"2024-01-01","B DIVISION","A","2","External Factors","24"
"2024-01-01","B DIVISION","B","1","Police & Medical","457"
"2024-01-01","B DIVISION","B","1","External Factors","132"
"2024-01-01","B DIVISION","B","1","Operating Conditions","159"
"2024-01-01","B DIVISION","B","1","Planned ROW Work","113"
"2024-01-01","B DIVISION","B","1","Crew Availability","214"
"2024-01-01","B DIVISION","B","1","Infrastructure & Equipment","309"
"2024-01-01","B DIVISION","C","1","Crew Availability","238"
"2024-01-01","B DIVISION","C","1","Police & Medical","399"
"2024-01-01","B DIVISION","C","1","External Factors","11"
"2024-01-01","B DIVISION","C","1","Planned ROW Work","164"
"2024-01-01","B DIVISION","C","1","Operating Conditions","250"
"2024-01-01","B DIVISION","C","1","Infrastructure & Equipment","340"
"2024-01-01","B DIVISION","C","2","Infrastructure & Equipment","63"
"2024-01-01","B DIVISION","C","2","Crew Availability","93"
"2024-01-01","B DIVISION","C","2","Police & Medical","84"
"2024-01-01","B DIVISION","C","2","Planned ROW Work","133"
"2024-01-01","B DIVISION","C","2","Operating Conditions","91"
"2024-01-01","B DIVISION","D","1","Crew Availability","358"
"2024-01-01","B DIVISION","D","1","Infrastructure & Equipment","431"
"2024-01-01","B DIVISION","D","1","External Factors","34"
"2024-01-01","B DIVISION","D","1","Planned ROW Work","392"
"2024-01-01","B DIVISION","D","1","Operating Conditions","209"
"2024-01-01","B DIVISION","D","1","Police & Medical","442"
"2024-01-01","B DIVISION","D","2","Police & Medical","57"
"2024-01-01","B DIVISION","D","2","Operating Conditions","71"
"2024-01-01","B DIVISION","D","2","Planned ROW Work","174"
"2024-01-01","B DIVISION","D","2","Infrastructure & Equipment","49"
"2024-01-01","B DIVISION","D","2","Crew Availability","95"
"2024-01-01","B DIVISION","E","1","Planned ROW Work","964"
"2024-01-01","B DIVISION","E","1","Police & Medical","466"
"2024-01-01","B DIVISION","E","1","Operating Conditions","129"
"2024-01-01","B DIVISION","E","1","Infrastructure & Equipment","740"
"2024-01-01","B DIVISION","E","1","Crew Availability","185"
"2024-01-01","B DIVISION","E","1","External Factors","41"
"2024-01-01","B DIVISION","E","2","External Factors","3"
"2024-01-01","B DIVISION","E","2","Police & Medical","47"
"2024-01-01","B DIVISION","E","2","Infrastructure & Equipment","104"
"2024-01-01","B DIVISION","E","2","Operating Conditions","28"
"2024-01-01","B DIVISION","E","2","Crew Availability","68"
"2024-01-01","B DIVISION","E","2","Planned ROW Work","127"
"2024-01-01","B DIVISION","F","1","Operating Conditions","290"
"2024-01-01","B DIVISION","F","1","External Factors","21"
"2024-01-01","B DIVISION","F","1","Police & Medical","663"
"2024-01-01","B DIVISION","F","1","Infrastructure & Equipment","1,194"
"2024-01-01","B DIVISION","F","1","Crew Availability","455"
"2024-01-01","B DIVISION","F","1","Planned ROW Work","842"
"2024-01-01","B DIVISION","F","2","Operating Conditions","36"
"2024-01-01","B DIVISION","F","2","Police & Medical","40"
"2024-01-01","B DIVISION","F","2","External Factors","3"
"2024-01-01","B DIVISION","F","2","Crew Availability","104"
"2024-01-01","B DIVISION","F","2","Planned ROW Work","115"
"2024-01-01","B DIVISION","F","2","Infrastructure & Equipment","59"
"2024-01-01","B DIVISION","G","1","Police & Medical","117"
"2024-01-01","B DIVISION","G","1","External Factors","24"
"2024-01-01","B DIVISION","G","1","Crew Availability","143"
"2024-01-01","B DIVISION","G","1","Infrastructure & Equipment","156"
"2024-01-01","B DIVISION","G","1","Planned ROW Work","236"
"2024-01-01","B DIVISION","G","1","Operating Conditions","133"
"2024-01-01","B DIVISION","G","2","Infrastructure & Equipment","14"
"2024-01-01","B DIVISION","G","2","Planned ROW Work","77"
"2024-01-01","B DIVISION","G","2","Crew Availability","34"
"2024-01-01","B DIVISION","G","2","Operating Conditions","14"
"2024-01-01","B DIVISION","G","2","Police & Medical","18"
"2024-01-01","B DIVISION","JZ","1","Planned ROW Work","177"
"2024-01-01","B DIVISION","JZ","1","Police & Medical","320"
"2024-01-01","B DIVISION","JZ","1","Infrastructure & Equipment","194"
"2024-01-01","B DIVISION","JZ","1","External Factors","3"
"2024-01-01","B DIVISION","JZ","1","Operating Conditions","72"
"2024-01-01","B DIVISION","JZ","1","Crew Availability","179"
"2024-01-01","B DIVISION","JZ","2","Operating Conditions","26"
"2024-01-01","B DIVISION","JZ","2","Planned ROW Work","12"
"2024-01-01","B DIVISION","JZ","2","Crew Availability","54"
"2024-01-01","B DIVISION","JZ","2","External Factors","8"
"2024-01-01","B DIVISION","JZ","2","Infrastructure & Equipment","44"
"2024-01-01","B DIVISION","JZ","2","Police & Medical","111"
"2024-01-01","B DIVISION","L","1","Operating Conditions","13"
"2024-01-01","B DIVISION","L","1","Police & Medical","180"
"2024-01-01","B DIVISION","L","1","Crew Availability","287"
"2024-01-01","B DIVISION","L","1","Planned ROW Work","336"
"2024-01-01","B DIVISION","L","1","Infrastructure & Equipment","410"
"2024-01-01","B DIVISION","L","2","Crew Availability","43"
"2024-01-01","B DIVISION","L","2","Infrastructure & Equipment","79"
"2024-01-01","B DIVISION","L","2","Police & Medical","38"
"2024-01-01","B DIVISION","L","2","Operating Conditions","2"
"2024-01-01","B DIVISION","L","2","Planned ROW Work","89"
"2024-01-01","B DIVISION","M","1","Police & Medical","111"
"2024-01-01","B DIVISION","M","1","Infrastructure & Equipment","165"
"2024-01-01","B DIVISION","M","1","Operating Conditions","36"
"2024-01-01","B DIVISION","M","1","External Factors","7"
"2024-01-01","B DIVISION","M","1","Planned ROW Work","34"
"2024-01-01","B DIVISION","M","1","Crew Availability","141"
"2024-01-01","B DIVISION","M","2","Operating Conditions","1"
"2024-01-01","B DIVISION","M","2","Infrastructure & Equipment","14"
"2024-01-01","B DIVISION","M","2","Police & Medical","36"
"2024-01-01","B DIVISION","M","2","Crew Availability","38"
"2024-01-01","B DIVISION","M","2","Planned ROW Work","1"
"2024-01-01","B DIVISION","N","1","Infrastructure & Equipment","1,134"
"2024-01-01","B DIVISION","N","1","Operating Conditions","514"
"2024-01-01","B DIVISION","N","1","Police & Medical","632"
"2024-01-01","B DIVISION","N","1","External Factors","26"
"2024-01-01","B DIVISION","N","1","Planned ROW Work","790"
"2024-01-01","B DIVISION","N","1","Crew Availability","388"
"2024-01-01","B DIVISION","N","2","Planned ROW Work","298"
"2024-01-01","B DIVISION","N","2","Infrastructure & Equipment","169"
"2024-01-01","B DIVISION","N","2","Police & Medical","66"
"2024-01-01","B DIVISION","N","2","Crew Availability","132"
"2024-01-01","B DIVISION","N","2","Operating Conditions","310"
"2024-01-01","B DIVISION","N","2","External Factors","3"
"2024-01-01","B DIVISION","Q","1","Operating Conditions","411"
"2024-01-01","B DIVISION","Q","1","Crew Availability","310"
"2024-01-01","B DIVISION","Q","1","Police & Medical","344"
"2024-01-01","B DIVISION","Q","1","External Factors","98"
"2024-01-01","B DIVISION","Q","1","Planned ROW Work","412"
"2024-01-01","B DIVISION","Q","1","Infrastructure & Equipment","530"
"2024-01-01","B DIVISION","Q","2","Crew Availability","86"
"2024-01-01","B DIVISION","Q","2","Planned ROW Work","109"
"2024-01-01","B DIVISION","Q","2","Operating Conditions","40"
"2024-01-01","B DIVISION","Q","2","Police & Medical","56"
"2024-01-01","B DIVISION","Q","2","External Factors","6"
"2024-01-01","B DIVISION","Q","2","Infrastructure & Equipment","127"
"2024-01-01","B DIVISION","R","1","Operating Conditions","133"
"2024-01-01","B DIVISION","R","1","Planned ROW Work","304"
"2024-01-01","B DIVISION","R","1","Crew Availability","347"
"2024-01-01","B DIVISION","R","1","Infrastructure & Equipment","382"
"2024-01-01","B DIVISION","R","1","Police & Medical","344"
"2024-01-01","B DIVISION","R","1","External Factors","13"
"2024-01-01","B DIVISION","R","2","Planned ROW Work","48"
"2024-01-01","B DIVISION","R","2","Operating Conditions","39"
"2024-01-01","B DIVISION","R","2","Police & Medical","67"
"2024-01-01","B DIVISION","R","2","Infrastructure & Equipment","126"
"2024-01-01","B DIVISION","R","2","Crew Availability","116"
"2024-01-01","B DIVISION","S Fkln","1","Planned ROW Work","4"
"2024-01-01","B DIVISION","S Fkln","1","External Factors","6"
"2024-01-01","B DIVISION","S Fkln","1","Infrastructure & Equipment","8"
"2024-01-01","B DIVISION","S Fkln","1","Police & Medical","6"
"2024-01-01","B DIVISION","S Fkln","2","Police & Medical","2"
"2024-01-01","B DIVISION","S Fkln","2","Crew Availability","14"
"2024-01-01","B DIVISION","S Rock","1","Infrastructure & Equipment","21"
"2024-01-01","B DIVISION","S Rock","1","Planned ROW Work","17"
"2024-01-01","B DIVISION","S Rock","1","Operating Conditions","1"
"2024-01-01","B DIVISION","S Rock","1","Crew Availability","5"
"2024-01-01","B DIVISION","S Rock","1","Police & Medical","3"
"2024-01-01","B DIVISION","S Rock","1","External Factors","68"
"2024-01-01","B DIVISION","S Rock","2","Operating Conditions","2"
"2024-01-01","B DIVISION","S Rock","2","External Factors","15"
"2024-01-01","B DIVISION","S Rock","2","Police & Medical","4"
"2024-01-01","B DIVISION","S Rock","2","Planned ROW Work","1"
"2024-02-01","A DIVISION","1","1","Operating Conditions","337"
"2024-02-01","A DIVISION","1","1","Police & Medical","463"
"2024-02-01","A DIVISION","1","1","External Factors","23"
"2024-02-01","A DIVISION","1","1","Planned ROW Work","401"
"2024-02-01","A DIVISION","1","1","Infrastructure & Equipment","378"
"2024-02-01","A DIVISION","1","1","Crew Availability","141"
"2024-02-01","A DIVISION","1","2","Police & Medical","130"
"2024-02-01","A DIVISION","1","2","Crew Availability","31"
"2024-02-01","A DIVISION","1","2","Infrastructure & Equipment","174"
"2024-02-01","A DIVISION","1","2","Operating Conditions","162"
"2024-02-01","A DIVISION","1","2","External Factors","2"
"2024-02-01","A DIVISION","1","2","Planned ROW Work","344"
"2024-02-01","A DIVISION","2","1","Crew Availability","91"
"2024-02-01","A DIVISION","2","1","Police & Medical","413"
"2024-02-01","A DIVISION","2","1","Infrastructure & Equipment","470"
"2024-02-01","A DIVISION","2","1","Planned ROW Work","409"
"2024-02-01","A DIVISION","2","1","Operating Conditions","420"
"2024-02-01","A DIVISION","2","1","External Factors","44"
"2024-02-01","A DIVISION","2","2","Planned ROW Work","578"
"2024-02-01","A DIVISION","2","2","Police & Medical","230"
"2024-02-01","A DIVISION","2","2","Crew Availability","24"
"2024-02-01","A DIVISION","2","2","External Factors","15"
"2024-02-01","A DIVISION","2","2","Operating Conditions","397"
"2024-02-01","A DIVISION","2","2","Infrastructure & Equipment","209"
"2024-02-01","A DIVISION","3","1","Police & Medical","203"
"2024-02-01","A DIVISION","3","1","External Factors","37"
"2024-02-01","A DIVISION","3","1","Infrastructure & Equipment","357"
"2024-02-01","A DIVISION","3","1","Crew Availability","83"
"2024-02-01","A DIVISION","3","1","Planned ROW Work","102"
"2024-02-01","A DIVISION","3","1","Operating Conditions","125"
"2024-02-01","A DIVISION","3","2","External Factors","4"
"2024-02-01","A DIVISION","3","2","Infrastructure & Equipment","36"
"2024-02-01","A DIVISION","3","2","Crew Availability","24"
"2024-02-01","A DIVISION","3","2","Operating Conditions","78"
"2024-02-01","A DIVISION","3","2","Planned ROW Work","185"
"2024-02-01","A DIVISION","3","2","Police & Medical","75"
"2024-02-01","A DIVISION","4","1","External Factors","21"
"2024-02-01","A DIVISION","4","1","Operating Conditions","246"
"2024-02-01","A DIVISION","4","1","Crew Availability","60"
"2024-02-01","A DIVISION","4","1","Planned ROW Work","175"
"2024-02-01","A DIVISION","4","1","Police & Medical","603"
"2024-02-01","A DIVISION","4","1","Infrastructure & Equipment","310"
"2024-02-01","A DIVISION","4","2","Infrastructure & Equipment","223"
"2024-02-01","A DIVISION","4","2","Operating Conditions","290"
"2024-02-01","A DIVISION","4","2","Planned ROW Work","217"
"2024-02-01","A DIVISION","4","2","Police & Medical","248"
"2024-02-01","A DIVISION","4","2","External Factors","57"
"2024-02-01","A DIVISION","4","2","Crew Availability","9"
"2024-02-01","A DIVISION","5","1","Operating Conditions","243"
"2024-02-01","A DIVISION","5","1","Crew Availability","47"
"2024-02-01","A DIVISION","5","1","Police & Medical","560"
"2024-02-01","A DIVISION","5","1","Planned ROW Work","119"
"2024-02-01","A DIVISION","5","1","Infrastructure & Equipment","341"
"2024-02-01","A DIVISION","5","1","External Factors","29"
"2024-02-01","A DIVISION","5","2","Infrastructure & Equipment","147"
"2024-02-01","A DIVISION","5","2","Police & Medical","64"
"2024-02-01","A DIVISION","5","2","Crew Availability","10"
"2024-02-01","A DIVISION","5","2","Operating Conditions","54"
"2024-02-01","A DIVISION","5","2","Planned ROW Work","40"
"2024-02-01","A DIVISION","5","2","External Factors","12"
"2024-02-01","A DIVISION","6","1","Infrastructure & Equipment","625"
"2024-02-01","A DIVISION","6","1","Crew Availability","110"
"2024-02-01","A DIVISION","6","1","Planned ROW Work","289"
"2024-02-01","A DIVISION","6","1","External Factors","61"
"2024-02-01","A DIVISION","6","1","Police & Medical","1,084"
"2024-02-01","A DIVISION","6","1","Operating Conditions","803"
"2024-02-01","A DIVISION","6","2","Planned ROW Work","165"
"2024-02-01","A DIVISION","6","2","Crew Availability","37"
"2024-02-01","A DIVISION","6","2","Infrastructure & Equipment","120"
"2024-02-01","A DIVISION","6","2","Operating Conditions","203"
"2024-02-01","A DIVISION","6","2","External Factors","27"
"2024-02-01","A DIVISION","6","2","Police & Medical","173"
"2024-02-01","A DIVISION","7","1","Infrastructure & Equipment","418"
"2024-02-01","A DIVISION","7","1","Crew Availability","85"
"2024-02-01","A DIVISION","7","1","Operating Conditions","42"
"2024-02-01","A DIVISION","7","1","Planned ROW Work","205"
"2024-02-01","A DIVISION","7","1","Police & Medical","121"
"2024-02-01","A DIVISION","7","1","External Factors","35"
"2024-02-01","A DIVISION","7","2","Crew Availability","9"
"2024-02-01","A DIVISION","7","2","Planned ROW Work","138"
"2024-02-01","A DIVISION","7","2","Operating Conditions","5"
"2024-02-01","A DIVISION","7","2","Police & Medical","36"
"2024-02-01","A DIVISION","7","2","Infrastructure & Equipment","96"
"2024-02-01","A DIVISION","S 42nd","1","Infrastructure & Equipment","4"
"2024-02-01","A DIVISION","S 42nd","1","Police & Medical","14"
"2024-02-01","A DIVISION","S 42nd","2","Infrastructure & Equipment","1"
"2024-02-01","A DIVISION","S 42nd","2","Crew Availability","2"
"2024-02-01","A DIVISION","S 42nd","2","Police & Medical","2"
"2024-02-01","B DIVISION","A","1","Crew Availability","258"
"2024-02-01","B DIVISION","A","1","Operating Conditions","214"
"2024-02-01","B DIVISION","A","1","Infrastructure & Equipment","371"
"2024-02-01","B DIVISION","A","1","Police & Medical","342"
"2024-02-01","B DIVISION","A","1","Planned ROW Work","511"
"2024-02-01","B DIVISION","A","1","External Factors","112"
"2024-02-01","B DIVISION","A","2","Planned ROW Work","482"
"2024-02-01","B DIVISION","A","2","Operating Conditions","94"
"2024-02-01","B DIVISION","A","2","Police & Medical","119"
"2024-02-01","B DIVISION","A","2","External Factors","32"
"2024-02-01","B DIVISION","A","2","Crew Availability","115"
"2024-02-01","B DIVISION","A","2","Infrastructure & Equipment","113"
"2024-02-01","B DIVISION","B","1","Police & Medical","193"
"2024-02-01","B DIVISION","B","1","Planned ROW Work","114"
"2024-02-01","B DIVISION","B","1","Infrastructure & Equipment","459"
"2024-02-01","B DIVISION","B","1","Operating Conditions","140"
"2024-02-01","B DIVISION","B","1","Crew Availability","202"
"2024-02-01","B DIVISION","B","1","External Factors","52"
"2024-02-01","B DIVISION","C","1","Crew Availability","179"
"2024-02-01","B DIVISION","C","1","External Factors","16"
"2024-02-01","B DIVISION","C","1","Infrastructure & Equipment","259"
"2024-02-01","B DIVISION","C","1","Planned ROW Work","141"
"2024-02-01","B DIVISION","C","1","Operating Conditions","249"
"2024-02-01","B DIVISION","C","1","Police & Medical","368"
"2024-02-01","B DIVISION","C","2","Planned ROW Work","365"
"2024-02-01","B DIVISION","C","2","Crew Availability","68"
"2024-02-01","B DIVISION","C","2","Police & Medical","69"
"2024-02-01","B DIVISION","C","2","Infrastructure & Equipment","59"
"2024-02-01","B DIVISION","C","2","Operating Conditions","158"
"2024-02-01","B DIVISION","D","1","External Factors","120"
"2024-02-01","B DIVISION","D","1","Operating Conditions","129"
"2024-02-01","B DIVISION","D","1","Crew Availability","250"
"2024-02-01","B DIVISION","D","1","Infrastructure & Equipment","473"
"2024-02-01","B DIVISION","D","1","Police & Medical","311"
"2024-02-01","B DIVISION","D","1","Planned ROW Work","400"
"2024-02-01","B DIVISION","D","2","External Factors","20"
"2024-02-01","B DIVISION","D","2","Police & Medical","61"
"2024-02-01","B DIVISION","D","2","Infrastructure & Equipment","77"
"2024-02-01","B DIVISION","D","2","Crew Availability","64"
"2024-02-01","B DIVISION","D","2","Planned ROW Work","350"
"2024-02-01","B DIVISION","D","2","Operating Conditions","60"
"2024-02-01","B DIVISION","E","1","Planned ROW Work","1,024"
"2024-02-01","B DIVISION","E","1","External Factors","18"
"2024-02-01","B DIVISION","E","1","Police & Medical","576"
"2024-02-01","B DIVISION","E","1","Operating Conditions","228"
"2024-02-01","B DIVISION","E","1","Crew Availability","99"
"2024-02-01","B DIVISION","E","1","Infrastructure & Equipment","724"
"2024-02-01","B DIVISION","E","2","Operating Conditions","43"
"2024-02-01","B DIVISION","E","2","Police & Medical","74"
"2024-02-01","B DIVISION","E","2","Planned ROW Work","379"
"2024-02-01","B DIVISION","E","2","Crew Availability","49"
"2024-02-01","B DIVISION","E","2","Infrastructure & Equipment","117"
"2024-02-01","B DIVISION","E","2","External Factors","9"
"2024-02-01","B DIVISION","F","1","Crew Availability","358"
"2024-02-01","B DIVISION","F","1","Planned ROW Work","1,042"
"2024-02-01","B DIVISION","F","1","External Factors","48"
"2024-02-01","B DIVISION","F","1","Operating Conditions","506"
"2024-02-01","B DIVISION","F","1","Infrastructure & Equipment","838"
"2024-02-01","B DIVISION","F","1","Police & Medical","759"
"2024-02-01","B DIVISION","F","2","Police & Medical","94"
"2024-02-01","B DIVISION","F","2","Infrastructure & Equipment","122"
"2024-02-01","B DIVISION","F","2","External Factors","17"
"2024-02-01","B DIVISION","F","2","Operating Conditions","63"
"2024-02-01","B DIVISION","F","2","Planned ROW Work","363"
"2024-02-01","B DIVISION","F","2","Crew Availability","51"
"2024-02-01","B DIVISION","G","1","Infrastructure & Equipment","149"
"2024-02-01","B DIVISION","G","1","External Factors","17"
"2024-02-01","B DIVISION","G","1","Operating Conditions","178"
"2024-02-01","B DIVISION","G","1","Crew Availability","112"
"2024-02-01","B DIVISION","G","1","Planned ROW Work","321"
"2024-02-01","B DIVISION","G","1","Police & Medical","155"
"2024-02-01","B DIVISION","G","2","Infrastructure & Equipment","34"
"2024-02-01","B DIVISION","G","2","Operating Conditions","9"
"2024-02-01","B DIVISION","G","2","Police & Medical","12"
"2024-02-01","B DIVISION","G","2","Crew Availability","19"
"2024-02-01","B DIVISION","G","2","Planned ROW Work","49"
"2024-02-01","B DIVISION","JZ","1","External Factors","19"
"2024-02-01","B DIVISION","JZ","1","Police & Medical","198"
"2024-02-01","B DIVISION","JZ","1","Operating Conditions","95"
"2024-02-01","B DIVISION","JZ","1","Infrastructure & Equipment","186"
"2024-02-01","B DIVISION","JZ","1","Crew Availability","146"
"2024-02-01","B DIVISION","JZ","1","Planned ROW Work","221"
"2024-02-01","B DIVISION","JZ","2","Planned ROW Work","18"
"2024-02-01","B DIVISION","JZ","2","Infrastructure & Equipment","29"
"2024-02-01","B DIVISION","JZ","2","External Factors","7"
"2024-02-01","B DIVISION","JZ","2","Police & Medical","54"
"2024-02-01","B DIVISION","JZ","2","Crew Availability","69"
"2024-02-01","B DIVISION","JZ","2","Operating Conditions","18"
"2024-02-01","B DIVISION","L","1","Operating Conditions","3"
"2024-02-01","B DIVISION","L","1","Infrastructure & Equipment","292"
"2024-02-01","B DIVISION","L","1","Planned ROW Work","175"
"2024-02-01","B DIVISION","L","1","External Factors","24"
"2024-02-01","B DIVISION","L","1","Crew Availability","163"
"2024-02-01","B DIVISION","L","1","Police & Medical","169"
"2024-02-01","B DIVISION","L","2","Crew Availability","68"
"2024-02-01","B DIVISION","L","2","Infrastructure & Equipment","251"
"2024-02-01","B DIVISION","L","2","External Factors","1"
"2024-02-01","B DIVISION","L","2","Planned ROW Work","26"
"2024-02-01","B DIVISION","L","2","Police & Medical","5"
"2024-02-01","B DIVISION","L","2","Operating Conditions","7"
"2024-02-01","B DIVISION","M","1","Planned ROW Work","26"
"2024-02-01","B DIVISION","M","1","Police & Medical","75"
"2024-02-01","B DIVISION","M","1","Operating Conditions","22"
"2024-02-01","B DIVISION","M","1","Infrastructure & Equipment","142"
"2024-02-01","B DIVISION","M","1","Crew Availability","110"
"2024-02-01","B DIVISION","M","1","External Factors","10"
"2024-02-01","B DIVISION","M","2","Operating Conditions","1"
"2024-02-01","B DIVISION","M","2","Infrastructure & Equipment","15"
"2024-02-01","B DIVISION","M","2","Police & Medical","14"
"2024-02-01","B DIVISION","M","2","Crew Availability","23"
"2024-02-01","B DIVISION","M","2","Planned ROW Work","6"
"2024-02-01","B DIVISION","N","1","Planned ROW Work","680"
"2024-02-01","B DIVISION","N","1","Crew Availability","318"
"2024-02-01","B DIVISION","N","1","Police & Medical","396"
"2024-02-01","B DIVISION","N","1","Operating Conditions","270"
"2024-02-01","B DIVISION","N","1","External Factors","150"
"2024-02-01","B DIVISION","N","1","Infrastructure & Equipment","905"
"2024-02-01","B DIVISION","N","2","Planned ROW Work","378"
"2024-02-01","B DIVISION","N","2","Operating Conditions","86"
"2024-02-01","B DIVISION","N","2","Infrastructure & Equipment","95"
"2024-02-01","B DIVISION","N","2","Police & Medical","65"
"2024-02-01","B DIVISION","N","2","External Factors","22"
"2024-02-01","B DIVISION","N","2","Crew Availability","81"
"2024-02-01","B DIVISION","Q","1","Crew Availability","174"
"2024-02-01","B DIVISION","Q","1","Operating Conditions","264"
